season,holiday,workingday,weather,temp,humidity,windspeed,count,days,hours
1,0,0,1,13.94,46,6.0032,161,6,14
1,0,0,1,13.94,46,6.0032,182,6,15
1,0,0,1,13.94,49,7.0015,157,6,16
1,0,0,1,13.94,46,0.0,121,6,17
1,0,0,1,12.3,56,11.0014,78,6,18
1,0,0,1,11.48,61,8.9981,21,6,19
1,0,0,1,11.48,61,7.0015,26,6,20
1,0,0,1,10.66,60,0.0,27,6,21
1,0,0,1,10.66,60,0.0,62,6,22
1,0,0,1,9.84,65,0.0,30,6,23
1,0,1,1,9.84,65,0.0,15,7,0
1,0,1,1,9.02,75,0.0,5,7,1
1,0,1,1,8.2,80,0.0,3,7,2
1,0,1,1,8.2,86,0.0,1,7,3
1,0,1,1,8.2,86,0.0,2,7,4
1,0,1,1,8.2,86,0.0,10,7,5
1,0,1,1,7.38,93,0.0,30,7,6
1,0,1,1,7.38,86,0.0,95,7,7
1,0,1,2,6.56,100,0.0,230,7,8
1,0,1,1,9.02,80,0.0,118,7,9
1,0,1,1,9.84,75,7.0015,55,7,10
1,0,1,1,12.3,65,6.0032,47,7,11
1,0,1,2,13.12,62,0.0,66,7,12
1,0,1,2,14.76,57,6.0032,64,7,13
1,0,1,2,14.76,57,6.0032,60,7,14
1,0,1,2,15.58,54,6.0032,50,7,15
1,0,1,2,14.76,57,8.9981,114,7,16
1,0,1,2,13.12,70,11.0014,216,7,17
1,0,1,2,13.94,66,8.9981,175,7,18
1,0,1,2,13.12,70,0.0,128,7,19
1,0,1,2,13.12,70,7.0015,88,7,20
1,0,1,1,13.12,70,0.0,78,7,21
1,0,1,1,11.48,81,6.0032,37,7,22
1,0,1,2,12.3,81,0.0,25,7,23
1,0,1,2,11.48,87,0.0,10,8,0
1,0,1,2,11.48,87,0.0,4,8,1
1,0,1,2,10.66,93,7.0015,2,8,2
1,0,1,3,11.48,93,11.0014,1,8,3
1,0,1,1,10.66,93,11.0014,3,8,4
1,0,1,1,10.66,81,22.0028,2,8,5
1,0,1,1,10.66,70,22.0028,39,8,6
1,0,1,1,9.84,65,27.9993,100,8,7
1,0,1,1,9.84,56,32.9975,243,8,8
1,0,1,1,9.84,52,32.9975,135,8,9
1,0,1,1,9.02,47,36.9974,48,8,10
1,0,1,1,9.02,47,31.0009,50,8,11
1,0,1,1,9.84,38,32.9975,65,8,12
1,0,1,2,9.84,32,30.0026,50,8,13
1,0,1,1,9.02,37,27.9993,64,8,14
1,0,1,1,9.02,35,26.0027,51,8,15
1,0,1,1,9.02,35,35.0008,83,8,16
1,0,1,1,9.02,32,39.0007,176,8,17
1,0,1,1,8.2,32,26.0027,152,8,18
1,0,1,1,6.56,40,31.0009,101,8,19
1,0,1,1,6.56,40,22.0028,56,8,20
1,0,1,1,5.74,33,31.0009,54,8,21
1,0,1,1,4.92,33,23.9994,29,8,22
1,0,1,1,4.92,33,22.0028,12,8,23
1,0,1,1,4.1,36,23.9994,17,9,0
1,0,1,1,4.1,36,15.0013,7,9,1
1,0,1,1,3.28,38,19.0012,3,9,2
1,0,1,1,2.46,45,8.9981,2,9,3
1,0,1,1,2.46,45,7.0015,7,9,5
1,0,1,1,2.46,45,0.0,43,9,6
1,0,1,1,2.46,49,7.0015,99,9,7
1,0,1,1,4.1,42,0.0,199,9,8
1,0,1,1,4.92,39,11.0014,123,9,9
1,0,1,1,5.74,36,0.0,59,9,10
1,0,1,2,5.74,43,11.0014,41,9,11
1,0,1,2,7.38,40,15.0013,61,9,12
1,0,1,1,7.38,40,16.9979,69,9,13
1,0,1,1,8.2,34,19.9995,58,9,14
1,0,1,2,8.2,34,19.0012,64,9,15
1,0,1,2,8.2,37,16.9979,79,9,16
1,0,1,2,8.2,34,16.9979,166,9,17
1,0,1,2,7.38,47,19.9995,170,9,18
1,0,1,3,5.74,86,16.9979,88,9,19
1,0,1,3,5.74,86,11.0014,84,9,20
1,0,1,2,5.74,86,11.0014,83,9,21
1,0,1,3,6.56,80,11.0014,46,9,22
1,0,1,3,6.56,80,12.998,37,9,23
1,0,1,3,5.74,86,12.998,16,10,0
1,0,1,3,5.74,80,8.9981,7,10,1
1,0,1,3,5.74,80,8.9981,3,10,2
1,0,1,2,5.74,59,15.0013,1,10,4
1,0,1,2,4.92,50,15.0013,6,10,5
1,0,1,2,4.92,54,19.0012,26,10,6
1,0,1,1,4.1,50,27.9993,99,10,7
1,0,1,1,4.1,49,22.0028,178,10,8
1,0,1,1,4.92,42,23.9994,122,10,9
1,0,1,1,4.92,42,19.9995,35,10,10
1,0,1,1,5.74,39,23.9994,45,10,11
1,0,1,1,6.56,34,26.0027,69,10,12
1,0,1,1,7.38,29,19.9995,62,10,13
1,0,1,1,8.2,27,19.0012,48,10,14
1,0,1,1,8.2,25,16.9979,50,10,15
1,0,1,1,8.2,27,19.9995,80,10,16
1,0,1,1,7.38,26,12.998,165,10,17
1,0,1,1,6.56,28,8.9981,160,10,18
1,0,1,1,5.74,28,7.0015,112,10,19
1,0,1,1,5.74,31,6.0032,97,10,20
1,0,1,1,5.74,39,0.0,72,10,21
1,0,1,1,4.92,39,0.0,51,10,22
1,0,1,1,4.92,42,7.0015,34,10,23
1,0,1,1,4.1,49,7.0015,14,11,0
1,0,1,1,4.1,54,6.0032,7,11,1
1,0,1,1,4.1,54,6.0032,3,11,2
1,0,1,1,3.28,63,6.0032,4,11,5
1,0,1,1,4.1,68,0.0,24,11,6
1,0,1,1,3.28,73,0.0,74,11,7
1,0,1,1,4.1,74,11.0014,216,11,8
1,0,1,1,4.92,74,15.0013,140,11,9
1,0,1,1,5.74,69,12.998,44,11,10
1,0,1,1,9.02,47,8.9981,64,11,11
1,0,1,1,9.02,47,8.9981,71,11,12
1,0,1,1,9.84,35,12.998,110,11,13
1,0,1,1,12.3,26,16.9979,84,11,14
1,0,1,1,13.12,21,11.0014,74,11,15
1,0,1,1,12.3,28,12.998,125,11,16
1,0,1,1,12.3,24,0.0,211,11,17
1,0,1,1,11.48,28,0.0,174,11,18
1,0,1,1,10.66,33,0.0,101,11,19
1,0,1,1,9.02,55,8.9981,63,11,20
1,0,1,1,8.2,59,8.9981,47,11,21
1,0,1,1,8.2,64,6.0032,43,11,22
1,0,1,1,7.38,69,0.0,53,11,23
1,0,0,1,6.56,69,6.0032,30,12,0
1,0,0,1,5.74,86,0.0,24,12,1
1,0,0,1,5.74,80,0.0,15,12,2
1,0,0,1,4.92,80,0.0,10,12,3
1,0,0,1,4.92,74,6.0032,4,12,4
1,0,0,1,4.92,74,6.0032,1,12,5
1,0,0,1,4.92,93,12.998,2,12,6
1,0,0,1,4.92,80,7.0015,11,12,7
1,0,0,1,5.74,86,8.9981,30,12,8
1,0,0,1,6.56,64,8.9981,43,12,9
1,0,0,1,9.02,41,16.9979,84,12,10
1,0,0,1,12.3,28,22.0028,114,12,11
1,0,0,1,12.3,39,31.0009,120,12,12
1,0,0,1,12.3,39,27.9993,135,12,13
1,0,0,1,13.94,31,19.0012,120,12,14
1,0,0,1,13.94,29,27.9993,174,12,15
1,0,0,1,13.94,29,27.9993,145,12,16
1,0,0,1,13.12,31,35.0008,137,12,17
1,0,0,1,11.48,38,22.0028,64,12,18
1,0,0,1,11.48,38,11.0014,41,12,19
1,0,0,1,10.66,41,15.0013,40,12,20
1,0,0,1,10.66,41,0.0,51,12,21
1,0,0,1,9.84,44,6.0032,45,12,22
1,0,0,1,9.02,51,8.9981,32,12,23
1,0,0,1,8.2,64,7.0015,39,13,0
1,0,0,1,8.2,59,6.0032,24,13,1
1,0,0,2,8.2,75,6.0032,20,13,2
1,0,0,2,8.2,69,7.0015,12,13,3
1,0,0,2,8.2,69,11.0014,2,13,4
1,0,0,2,8.2,69,8.9981,5,13,6
1,0,0,2,9.02,55,0.0,3,13,7
1,0,0,2,9.02,64,12.998,12,13,8
1,0,0,2,9.84,60,15.0013,47,13,9
1,0,0,1,12.3,45,22.0028,105,13,10
1,0,0,1,13.12,39,30.0026,112,13,11
1,0,0,1,14.76,32,31.0009,152,13,12
1,0,0,1,15.58,29,23.9994,154,13,13
1,0,0,2,16.4,30,27.9993,161,13,14
1,0,0,2,16.4,30,19.9995,162,13,15
1,0,0,2,17.22,28,22.0028,134,13,16
1,0,0,1,17.22,28,22.0028,125,13,17
1,0,0,1,16.4,32,19.9995,95,13,18
1,0,0,1,16.4,35,19.0012,61,13,19
1,0,0,1,16.4,35,22.0028,47,13,20
1,0,0,1,16.4,35,23.9994,51,13,21
1,0,0,1,16.4,35,19.9995,36,13,22
1,0,0,1,16.4,35,23.9994,30,13,23
1,0,1,1,15.58,37,23.9994,11,14,0
1,0,1,1,15.58,37,23.9994,7,14,1
1,0,1,1,14.76,40,19.9995,2,14,2
1,0,1,1,13.94,46,15.0013,2,14,3
1,0,1,1,13.12,53,19.0012,2,14,4
1,0,1,1,13.12,53,19.0012,3,14,5
1,0,1,1,13.94,46,19.9995,26,14,6
1,0,1,1,13.94,46,19.9995,98,14,7
1,0,1,1,15.58,40,31.0009,256,14,8
1,0,1,1,16.4,37,26.0027,130,14,9
1,0,1,1,18.04,33,15.0013,55,14,10
1,0,1,1,21.32,23,16.9979,53,14,11
1,0,1,1,22.96,22,30.0026,126,14,12
1,0,1,1,23.78,19,26.0027,120,14,13
1,0,1,1,24.6,15,32.9975,90,14,14
1,0,1,1,22.96,21,43.9989,90,14,15
1,0,1,1,21.32,27,31.0009,118,14,16
1,0,1,1,18.86,33,40.9973,243,14,17
1,0,1,1,16.4,40,40.9973,205,14,18
1,0,1,1,15.58,43,32.9975,98,14,19
1,0,1,1,14.76,46,31.0009,70,14,20
1,0,1,1,14.76,50,35.0008,43,14,21
1,0,1,1,13.94,46,43.9989,45,14,22
1,0,1,1,13.12,49,32.9975,20,14,23
1,0,1,1,12.3,49,27.9993,19,15,0
1,0,1,1,12.3,42,51.9987,5,15,1
1,0,1,1,11.48,41,46.0022,3,15,2
1,0,1,1,9.02,37,35.0008,1,15,4
1,0,1,1,9.02,32,31.0009,4,15,5
1,0,1,1,8.2,32,22.0028,30,15,6
1,0,1,1,8.2,32,23.9994,105,15,7
1,0,1,1,8.2,32,23.9994,223,15,8
1,0,1,1,9.02,29,30.0026,110,15,9
1,0,1,1,9.84,27,19.0012,52,15,10
1,0,1,1,10.66,25,16.9979,57,15,11
1,0,1,1,11.48,24,16.9979,71,15,12
1,0,1,1,13.12,21,15.0013,82,15,13
1,0,1,1,13.94,19,15.0013,79,15,14
1,0,1,1,13.94,19,11.0014,85,15,15
1,0,1,1,13.94,19,16.9979,98,15,16
1,0,1,1,13.12,22,15.0013,206,15,17
1,0,1,1,12.3,22,8.9981,212,15,18
1,0,1,1,11.48,26,8.9981,145,15,19
1,0,1,1,10.66,33,7.0015,101,15,20
1,0,1,1,9.84,52,0.0,66,15,21
1,0,1,1,9.84,44,0.0,41,15,22
1,0,1,2,9.02,44,6.0032,20,15,23
1,0,1,1,9.02,41,6.0032,15,16,0
1,0,1,1,8.2,44,6.0032,9,16,1
1,0,1,2,8.2,47,12.998,1,16,3
1,0,1,1,8.2,51,12.998,1,16,4
1,0,1,1,8.2,47,12.998,5,16,5
1,0,1,1,8.2,55,15.0013,33,16,6
1,0,1,2,8.2,55,15.0013,108,16,7
1,0,1,2,9.02,55,11.0014,230,16,8
1,0,1,1,9.84,52,19.0012,124,16,9
1,0,1,1,10.66,41,26.0027,69,16,10
1,0,1,1,13.94,34,19.9995,66,16,11
1,0,1,1,15.58,32,22.0028,86,16,12
1,0,1,1,17.22,30,23.9994,93,16,13
1,0,1,1,18.86,28,27.9993,82,16,14
1,0,1,1,18.86,28,27.9993,117,16,15
1,0,1,1,18.86,31,26.0027,122,16,16
1,0,1,1,18.86,28,19.0012,255,16,17
1,0,1,1,16.4,40,15.0013,222,16,18
1,0,1,1,13.94,53,15.0013,161,16,19
1,0,1,1,15.58,43,12.998,118,16,20
1,0,1,1,14.76,46,12.998,92,16,21
1,0,1,1,13.94,53,12.998,73,16,22
1,0,1,1,15.58,40,15.0013,33,16,23
1,0,1,1,13.94,53,12.998,17,17,0
1,0,1,1,13.94,53,15.0013,6,17,1
1,0,1,2,13.94,53,15.0013,6,17,2
1,0,1,1,13.94,53,12.998,4,17,3
1,0,1,1,13.12,57,12.998,4,17,4
1,0,1,1,13.12,66,6.0032,12,17,5
1,0,1,1,12.3,70,8.9981,47,17,6
1,0,1,1,13.12,57,7.0015,126,17,7
1,0,1,1,13.12,57,6.0032,285,17,8
1,0,1,1,14.76,57,12.998,179,17,9
1,0,1,1,15.58,54,12.998,88,17,10
1,0,1,2,18.04,44,16.9979,90,17,11
1,0,1,1,19.68,41,15.0013,101,17,12
1,0,1,1,22.14,34,15.0013,123,17,13
1,0,1,1,24.6,31,15.0013,81,17,14
1,0,1,1,24.6,28,16.9979,106,17,15
1,0,1,2,22.96,35,19.9995,146,17,16
1,0,1,2,23.78,32,19.9995,274,17,17
1,0,1,2,22.14,42,19.0012,222,17,18
1,0,1,1,19.68,55,22.0028,175,17,19
1,0,1,1,19.68,59,22.0028,139,17,20
1,0,1,1,21.32,55,26.0027,124,17,21
1,0,1,1,20.5,59,19.0012,76,17,22
1,0,1,1,18.86,67,19.9995,44,17,23
1,0,1,1,18.04,72,19.0012,32,18,0
1,0,1,1,18.04,72,15.0013,8,18,1
1,0,1,1,18.04,72,19.0012,7,18,2
1,0,1,1,18.86,67,16.9979,8,18,3
1,0,1,1,18.86,67,16.9979,1,18,4
1,0,1,2,18.86,67,7.0015,7,18,5
1,0,1,2,18.04,72,11.0014,50,18,6
1,0,1,2,17.22,77,15.0013,116,18,7
1,0,1,2,17.22,77,12.998,272,18,8
1,0,1,2,17.22,77,12.998,169,18,9
1,0,1,2,18.04,72,15.0013,95,18,10
1,0,1,1,18.04,72,11.0014,113,18,11
1,0,1,1,20.5,59,12.998,185,18,12
1,0,1,1,24.6,43,12.998,176,18,13
1,0,1,1,27.06,36,19.9995,191,18,14
1,0,1,1,27.06,36,22.0028,172,18,15
1,0,1,1,27.06,36,19.0012,232,18,16
1,0,1,1,27.06,34,23.9994,327,18,17
1,0,1,1,26.24,33,22.0028,224,18,18
1,0,1,1,25.42,29,39.0007,162,18,19
1,0,1,1,24.6,31,12.998,124,18,20
1,0,1,1,23.78,21,32.9975,72,18,21
1,0,1,1,22.14,10,16.9979,107,18,22
1,0,1,1,21.32,8,19.0012,77,18,23
1,0,0,1,19.68,12,32.9975,29,19,0
1,0,0,1,18.86,14,27.9993,31,19,1
1,0,0,1,18.04,13,26.0027,17,19,2
1,0,0,1,17.22,14,19.9995,7,19,3
1,0,0,1,16.4,15,22.0028,3,19,4
1,0,0,1,16.4,15,22.0028,3,19,5
1,0,0,1,16.4,17,27.9993,6,19,6
1,0,0,1,15.58,17,35.0008,22,19,7
1,0,0,1,15.58,17,39.0007,45,19,8
1,0,0,1,16.4,16,43.9989,55,19,9
1,0,0,1,17.22,16,39.0007,106,19,10
1,0,0,1,18.04,16,39.0007,123,19,11
1,0,0,1,18.04,18,32.9975,119,19,12
1,0,0,1,18.04,16,40.9973,155,19,13
1,0,0,1,18.86,15,43.9989,196,19,14
1,0,0,1,18.04,16,50.0021,171,19,15
1,0,0,1,18.04,16,43.0006,120,19,16
1,0,0,1,17.22,19,40.9973,127,19,17
1,0,0,1,14.76,25,30.0026,88,19,18
1,0,0,1,13.94,29,23.9994,59,19,19
1,0,0,1,13.12,28,35.0008,47,19,20
1,0,0,1,13.12,26,36.9974,33,19,21
1,0,0,1,12.3,28,32.9975,44,19,22
1,0,0,1,11.48,33,30.0026,29,19,23
1,0,1,1,12.3,70,31.0009,7,1,0
1,0,1,1,10.66,70,23.9994,3,1,1
1,0,1,1,9.84,65,26.0027,4,1,2
1,0,1,1,9.02,69,19.0012,2,1,3
1,0,1,1,9.02,69,16.9979,1,1,4
1,0,1,1,8.2,64,19.0012,2,1,5
1,0,1,1,8.2,59,19.9995,46,1,6
1,0,1,1,8.2,59,22.0028,107,1,7
1,0,1,1,8.2,59,26.0027,214,1,8
1,0,1,1,9.02,55,27.9993,124,1,9
1,0,1,1,9.84,52,19.0012,68,1,10
1,0,1,1,11.48,45,16.9979,56,1,11
1,0,1,1,12.3,39,8.9981,86,1,12
1,0,1,1,13.12,39,0.0,78,1,13
1,0,1,1,13.12,36,8.9981,79,1,14
1,0,1,1,13.94,34,0.0,64,1,15
1,0,1,1,13.94,34,6.0032,102,1,16
1,0,1,1,13.94,34,6.0032,242,1,17
1,0,1,1,13.12,39,12.998,224,1,18
1,0,1,1,12.3,49,8.9981,119,1,19
1,0,1,1,12.3,61,6.0032,88,1,20
1,0,1,1,10.66,56,0.0,63,1,21
1,0,1,1,9.84,62,7.0015,47,1,22
1,0,1,1,9.84,65,15.0013,25,1,23
1,0,1,1,9.02,69,11.0014,8,2,0
1,0,1,1,9.02,69,12.998,4,2,1
1,0,1,1,9.02,69,12.998,2,2,2
1,0,1,1,9.02,69,19.0012,4,2,3
1,0,1,1,8.2,75,8.9981,1,2,4
1,0,1,1,9.02,69,15.0013,5,2,5
1,0,1,1,9.02,55,16.9979,40,2,6
1,0,1,1,9.02,64,16.9979,110,2,7
1,0,1,1,9.84,65,19.0012,256,2,8
1,0,1,1,11.48,56,19.9995,148,2,9
1,0,1,1,13.12,49,19.0012,76,2,10
1,0,1,1,13.94,53,22.0028,73,2,11
1,0,1,1,16.4,43,12.998,82,2,12
1,0,1,1,20.5,25,0.0,125,2,13
1,0,1,1,21.32,23,19.9995,96,2,14
1,0,1,1,22.14,19,27.9993,110,2,15
1,0,1,1,22.14,19,22.0028,139,2,16
1,0,1,1,20.5,23,19.0012,268,2,17
1,0,1,1,18.86,23,32.9975,201,2,18
1,0,1,1,16.4,28,35.0008,150,2,19
1,0,1,1,14.76,29,27.9993,95,2,20
1,0,1,1,13.94,29,31.0009,71,2,21
1,0,1,1,12.3,26,36.9974,48,2,22
1,0,1,1,10.66,30,35.0008,22,2,23
1,0,1,1,9.84,30,31.0009,13,3,0
1,0,1,1,9.84,30,31.0009,1,3,1
1,0,1,1,8.2,27,31.0009,3,3,2
1,0,1,1,8.2,27,31.0009,1,3,3
1,0,1,1,6.56,31,32.9975,1,3,4
1,0,1,1,5.74,33,19.9995,8,3,5
1,0,1,1,5.74,33,19.9995,35,3,6
1,0,1,1,4.92,42,27.9993,111,3,7
1,0,1,1,5.74,39,19.9995,220,3,8
1,0,1,1,6.56,37,19.0012,145,3,9
1,0,1,1,7.38,29,12.998,56,3,10
1,0,1,1,8.2,29,6.0032,50,3,11
1,0,1,1,9.02,25,8.9981,72,3,12
1,0,1,1,9.02,25,6.0032,80,3,13
1,0,1,1,9.84,21,7.0015,78,3,14
1,0,1,1,9.84,23,0.0,68,3,15
1,0,1,1,10.66,23,0.0,71,3,16
1,0,1,1,10.66,22,0.0,202,3,17
1,0,1,1,9.84,35,22.0028,167,3,18
1,0,1,1,8.2,40,16.9979,106,3,19
1,0,1,1,8.2,40,6.0032,70,3,20
1,0,1,1,7.38,40,7.0015,51,3,21
1,0,1,1,8.2,40,0.0,53,3,22
1,0,1,2,7.38,43,6.0032,23,3,23
1,0,1,2,8.2,55,12.998,12,4,0
1,0,1,2,7.38,64,12.998,4,4,1
1,0,1,2,7.38,64,12.998,2,4,2
1,0,1,2,7.38,74,16.9979,1,4,3
1,0,1,2,7.38,74,12.998,1,4,4
1,0,1,2,6.56,74,8.9981,7,4,5
1,0,1,2,6.56,74,6.0032,29,4,6
1,0,1,1,6.56,80,8.9981,83,4,7
1,0,1,1,7.38,74,8.9981,228,4,8
1,0,1,1,9.02,60,8.9981,150,4,9
1,0,1,1,9.84,60,16.9979,66,4,10
1,0,1,1,11.48,52,15.0013,89,4,11
1,0,1,1,13.12,43,11.0014,97,4,12
1,0,1,1,13.94,42,15.0013,87,4,13
1,0,1,1,14.76,40,19.0012,95,4,14
1,0,1,1,14.76,40,19.9995,106,4,15
1,0,1,1,14.76,46,12.998,118,4,16
1,0,1,2,14.76,50,16.9979,228,4,17
1,0,1,2,13.94,53,19.9995,187,4,18
1,0,1,1,13.12,61,16.9979,107,4,19
1,0,1,2,12.3,70,12.998,87,4,20
1,0,1,2,12.3,70,15.0013,70,4,21
1,0,1,1,12.3,70,12.998,44,4,22
1,0,1,2,12.3,75,11.0014,46,4,23
1,0,0,2,11.48,81,7.0015,19,5,0
1,0,0,2,12.3,81,7.0015,25,5,1
1,0,0,2,12.3,87,12.998,20,5,2
1,0,0,2,12.3,87,12.998,2,5,3
1,0,0,2,12.3,93,11.0014,1,5,4
1,0,0,2,12.3,100,8.9981,3,5,5
1,0,0,2,12.3,100,15.0013,4,5,6
1,0,0,2,12.3,100,19.9995,15,5,7
1,0,0,2,12.3,100,19.9995,45,5,8
1,0,0,2,13.12,93,15.0013,63,5,9
1,0,0,2,13.94,93,12.998,103,5,10
1,0,0,2,16.4,76,15.0013,159,5,11
1,0,0,2,18.04,67,16.9979,167,5,12
1,0,0,2,18.86,67,19.0012,190,5,13
1,0,0,2,19.68,59,19.0012,198,5,14
1,0,0,2,18.86,63,19.9995,205,5,15
1,0,0,2,19.68,59,19.9995,204,5,16
1,0,0,2,19.68,59,23.9994,164,5,17
1,0,0,2,19.68,59,22.0028,152,5,18
1,0,0,2,18.86,67,22.0028,89,5,19
1,0,0,2,18.04,77,22.0028,70,5,20
1,0,0,2,18.04,72,22.0028,72,5,21
1,0,0,2,17.22,77,19.9995,63,5,22
1,0,0,2,18.04,77,19.9995,44,5,23
1,0,0,2,17.22,77,23.9994,52,6,0
1,0,0,2,17.22,77,19.0012,39,6,1
1,0,0,2,16.4,82,19.0012,32,6,2
1,0,0,2,17.22,82,19.9995,11,6,3
1,0,0,2,17.22,88,23.9994,3,6,4
1,0,0,2,17.22,94,23.9994,2,6,6
1,0,0,3,17.22,100,30.0026,5,6,7
1,0,0,2,16.4,100,19.9995,9,6,8
1,0,0,2,17.22,100,19.0012,22,6,9
1,0,0,2,17.22,100,19.9995,31,6,10
1,0,0,2,17.22,100,15.0013,62,6,11
1,0,0,2,18.86,94,22.0028,79,6,12
1,0,0,2,18.86,94,23.9994,105,6,13
1,0,0,3,18.04,100,15.0013,39,6,14
1,0,0,3,18.04,100,15.0013,7,6,15
1,0,0,3,14.76,100,19.0012,11,6,16
1,0,0,3,13.94,100,19.9995,25,6,17
1,0,0,3,13.12,100,23.9994,23,6,18
1,0,0,3,12.3,100,32.9975,11,6,19
1,0,0,3,11.48,100,27.9993,11,6,20
1,0,0,3,9.84,93,40.9973,7,6,21
1,0,0,2,9.02,100,26.0027,10,6,22
1,0,0,2,9.02,100,27.9993,9,6,23
1,0,1,3,8.2,100,22.0028,4,7,0
1,0,1,3,8.2,100,22.0028,2,7,1
1,0,1,1,8.2,80,39.0007,1,7,3
1,0,1,1,8.2,80,35.0008,1,7,4
1,0,1,1,8.2,75,23.9994,1,7,5
1,0,1,1,8.2,75,26.0027,34,7,6
1,0,1,1,8.2,75,27.9993,91,7,7
1,0,1,1,8.2,75,26.0027,211,7,8
1,0,1,1,9.02,64,31.0009,134,7,9
1,0,1,1,9.84,60,19.9995,58,7,10
1,0,1,1,10.66,48,30.0026,60,7,11
1,0,1,1,12.3,42,27.9993,96,7,12
1,0,1,1,13.12,36,26.0027,70,7,13
1,0,1,1,13.12,36,27.9993,77,7,14
1,0,1,1,13.94,31,26.0027,96,7,15
1,0,1,1,13.94,31,23.9994,122,7,16
1,0,1,1,13.94,29,23.9994,233,7,17
1,0,1,1,13.12,31,15.0013,233,7,18
1,0,1,1,12.3,33,15.0013,145,7,19
1,0,1,1,12.3,33,11.0014,92,7,20
1,0,1,1,11.48,38,15.0013,54,7,21
1,0,1,1,10.66,48,11.0014,35,7,22
1,0,1,1,11.48,48,0.0,22,7,23
1,0,1,1,10.66,48,6.0032,10,8,0
1,0,1,1,9.84,52,8.9981,4,8,1
1,0,1,1,9.84,52,8.9981,1,8,2
1,0,1,1,9.84,52,6.0032,7,8,3
1,0,1,1,9.02,64,0.0,2,8,4
1,0,1,1,8.2,69,7.0015,10,8,5
1,0,1,1,8.2,59,0.0,45,8,6
1,0,1,1,7.38,64,8.9981,128,8,7
1,0,1,1,9.02,55,12.998,257,8,8
1,0,1,1,10.66,41,11.0014,151,8,9
1,0,1,2,12.3,33,12.998,71,8,10
1,0,1,2,14.76,25,11.0014,78,8,11
1,0,1,2,14.76,23,0.0,99,8,12
1,0,1,2,15.58,25,7.0015,98,8,13
1,0,1,2,15.58,20,0.0,72,8,14
1,0,1,2,14.76,18,0.0,112,8,15
1,0,1,1,15.58,27,11.0014,108,8,16
1,0,1,1,14.76,27,15.0013,248,8,17
1,0,1,1,13.94,27,12.998,235,8,18
1,0,1,1,13.94,31,7.0015,150,8,19
1,0,1,1,13.12,39,6.0032,76,8,20
1,0,1,1,12.3,49,12.998,75,8,21
1,0,1,1,12.3,49,15.0013,55,8,22
1,0,1,1,11.48,61,12.998,41,8,23
1,0,1,1,10.66,65,6.0032,9,9,0
1,0,1,1,10.66,52,8.9981,4,9,1
1,0,1,1,10.66,52,8.9981,2,9,2
1,0,1,1,9.84,70,6.0032,3,9,3
1,0,1,1,9.84,75,7.0015,2,9,4
1,0,1,2,9.84,81,8.9981,8,9,5
1,0,1,2,9.84,85,7.0015,49,9,6
1,0,1,2,9.84,87,11.0014,141,9,7
1,0,1,2,9.84,87,8.9981,249,9,8
1,0,1,2,10.66,87,16.9979,141,9,9
1,0,1,2,12.3,75,16.9979,57,9,10
1,0,1,2,13.12,76,26.0027,59,9,11
1,0,1,2,13.12,76,16.9979,98,9,12
1,0,1,2,13.12,76,23.9994,99,9,13
1,0,1,2,13.94,76,19.9995,71,9,14
1,0,1,2,14.76,71,19.9995,79,9,15
1,0,1,2,13.94,76,22.0028,112,9,16
1,0,1,2,13.94,76,19.9995,194,9,17
1,0,1,2,13.94,76,16.9979,188,9,18
1,0,1,2,13.94,76,22.0028,134,9,19
1,0,1,2,13.12,87,12.998,91,9,20
1,0,1,2,13.12,93,22.0028,62,9,21
1,0,1,3,13.12,93,11.0014,21,9,22
1,0,1,3,13.94,93,12.998,18,9,23
1,0,1,3,13.94,0,16.9979,3,10,0
1,0,1,3,13.94,0,16.9979,2,10,1
1,0,1,3,13.94,0,16.9979,1,10,2
1,0,1,3,14.76,0,12.998,3,10,5
1,0,1,3,14.76,0,22.0028,12,10,6
1,0,1,3,15.58,0,15.0013,37,10,7
1,0,1,3,15.58,0,19.0012,44,10,8
1,0,1,3,16.4,0,15.0013,24,10,9
1,0,1,3,16.4,0,11.0014,17,10,10
1,0,1,3,16.4,0,16.9979,11,10,11
1,0,1,3,17.22,0,15.0013,34,10,12
1,0,1,3,17.22,0,15.0013,12,10,13
1,0,1,3,18.04,0,19.9995,12,10,14
1,0,1,3,18.04,0,15.0013,14,10,15
1,0,1,3,17.22,0,16.9979,21,10,16
1,0,1,2,18.04,0,26.0027,111,10,17
1,0,1,3,18.04,0,23.9994,82,10,18
1,0,1,3,18.04,0,39.0007,56,10,19
1,0,1,3,14.76,0,22.0028,38,10,20
1,0,1,3,14.76,0,15.0013,28,10,21
1,0,1,2,13.94,0,8.9981,34,10,22
1,0,1,3,13.94,0,6.0032,27,10,23
1,0,1,2,13.94,100,6.0032,6,11,0
1,0,1,3,13.94,100,7.0015,8,11,1
1,0,1,3,13.94,100,7.0015,5,11,2
1,0,1,2,13.12,93,6.0032,2,11,3
1,0,1,1,12.3,81,15.0013,7,11,5
1,0,1,1,10.66,81,19.0012,32,11,6
1,0,1,1,10.66,70,12.998,114,11,7
1,0,1,1,11.48,70,16.9979,259,11,8
1,0,1,2,12.3,61,19.0012,156,11,9
1,0,1,2,13.12,57,19.9995,78,11,10
1,0,1,2,13.12,57,19.9995,81,11,11
