datetime,season,holiday,workingday,weather,temp,humidity,windspeed,count,heure,month,year
2011-01-15 17:00:00,1,0,0,2,13.12,36,19.0012,83,17,1,2011
2011-01-15 18:00:00,1,0,0,2,12.3,45,16.9979,84,18,1,2011
2011-01-15 19:00:00,1,0,0,2,13.12,39,16.9979,74,19,1,2011
2011-01-15 20:00:00,1,0,0,2,13.12,39,16.9979,41,20,1,2011
2011-01-15 21:00:00,1,0,0,2,13.12,39,15.0013,57,21,1,2011
2011-01-15 22:00:00,1,0,0,2,12.3,42,7.0015,26,22,1,2011
2011-01-15 23:00:00,1,0,0,1,12.3,45,19.0012,44,23,1,2011
2011-01-16 00:00:00,1,0,0,1,10.66,56,0.0,39,0,1,2011
2011-01-16 01:00:00,1,0,0,1,10.66,56,8.9981,23,1,1,2011
2011-01-16 02:00:00,1,0,0,1,10.66,56,6.0032,16,2,1,2011
2011-01-16 03:00:00,1,0,0,1,9.02,69,0.0,15,3,1,2011
2011-01-16 04:00:00,1,0,0,1,10.66,56,11.0014,1,4,1,2011
2011-01-16 05:00:00,1,0,0,2,10.66,56,11.0014,2,5,1,2011
2011-01-16 06:00:00,1,0,0,2,10.66,56,11.0014,1,6,1,2011
2011-01-16 07:00:00,1,0,0,2,9.84,56,19.9995,3,7,1,2011
2011-01-16 08:00:00,1,0,0,1,9.02,55,19.0012,18,8,1,2011
2011-01-16 09:00:00,1,0,0,1,9.02,51,16.9979,32,9,1,2011
2011-01-16 10:00:00,1,0,0,1,9.02,51,19.0012,79,10,1,2011
2011-01-16 11:00:00,1,0,0,1,9.84,44,16.9979,93,11,1,2011
2011-01-16 12:00:00,1,0,0,1,9.84,41,19.0012,104,12,1,2011
2011-01-16 13:00:00,1,0,0,1,10.66,35,19.9995,118,13,1,2011
2011-01-16 14:00:00,1,0,0,1,11.48,36,16.9979,91,14,1,2011
2011-01-16 15:00:00,1,0,0,1,10.66,38,16.9979,113,15,1,2011
2011-01-16 16:00:00,1,0,0,1,9.84,38,15.0013,99,16,1,2011
2011-01-16 17:00:00,1,0,0,1,9.02,37,16.9979,105,17,1,2011
2011-01-16 18:00:00,1,0,0,1,8.2,40,11.0014,67,18,1,2011
2011-01-16 19:00:00,1,0,0,1,7.38,47,8.9981,61,19,1,2011
2011-01-16 20:00:00,1,0,0,1,7.38,47,11.0014,57,20,1,2011
2011-01-16 21:00:00,1,0,0,1,7.38,51,11.0014,28,21,1,2011
2011-01-16 22:00:00,1,0,0,2,8.2,49,8.9981,21,22,1,2011
2011-01-16 23:00:00,1,0,0,2,8.2,40,7.0015,18,23,1,2011
2011-01-17 00:00:00,1,1,0,2,8.2,47,15.0013,17,0,1,2011
2011-01-17 01:00:00,1,1,0,2,8.2,44,12.998,16,1,1,2011
2011-01-17 02:00:00,1,1,0,2,7.38,43,16.9979,8,2,1,2011
2011-01-17 03:00:00,1,1,0,2,7.38,43,12.998,2,3,1,2011
2011-01-17 04:00:00,1,1,0,2,7.38,43,8.9981,3,4,1,2011
2011-01-17 05:00:00,1,1,0,2,7.38,43,11.0014,1,5,1,2011
2011-01-17 06:00:00,1,1,0,2,7.38,43,12.998,5,6,1,2011
2011-01-17 07:00:00,1,1,0,2,6.56,50,8.9981,13,7,1,2011
2011-01-17 08:00:00,1,1,0,2,6.56,47,15.0013,33,8,1,2011
2011-01-17 09:00:00,1,1,0,2,6.56,47,15.0013,47,9,1,2011
2011-01-17 10:00:00,1,1,0,2,6.56,50,16.9979,57,10,1,2011
2011-01-17 11:00:00,1,1,0,2,6.56,55,12.998,64,11,1,2011
2011-01-17 12:00:00,1,1,0,2,7.38,47,8.9981,80,12,1,2011
2011-01-17 13:00:00,1,1,0,2,7.38,47,8.9981,93,13,1,2011
2011-01-17 14:00:00,1,1,0,2,7.38,43,7.0015,86,14,1,2011
2011-01-17 15:00:00,1,1,0,2,8.2,47,11.0014,93,15,1,2011
2011-01-17 16:00:00,1,1,0,2,8.2,47,11.0014,82,16,1,2011
2011-01-17 17:00:00,1,1,0,1,8.2,51,12.998,71,17,1,2011
2011-01-17 18:00:00,1,1,0,2,7.38,55,16.9979,92,18,1,2011
2011-01-17 19:00:00,1,1,0,3,7.38,59,12.998,60,19,1,2011
2011-01-17 20:00:00,1,1,0,3,6.56,80,12.998,33,20,1,2011
2011-01-17 21:00:00,1,1,0,3,6.56,80,12.998,27,21,1,2011
2011-01-17 22:00:00,1,1,0,3,5.74,93,16.9979,13,22,1,2011
2011-01-17 23:00:00,1,1,0,3,6.56,86,19.0012,4,23,1,2011
2011-01-18 12:00:00,1,0,1,2,8.2,86,22.0028,3,12,1,2011
2011-01-18 13:00:00,1,0,1,2,8.2,86,15.0013,22,13,1,2011
2011-01-18 14:00:00,1,0,1,2,9.02,80,11.0014,28,14,1,2011
2011-01-18 15:00:00,1,0,1,2,9.02,87,11.0014,35,15,1,2011
2011-01-18 16:00:00,1,0,1,2,9.02,87,12.998,61,16,1,2011
2011-01-18 17:00:00,1,0,1,2,9.02,82,12.998,125,17,1,2011
2011-01-18 18:00:00,1,0,1,2,9.02,80,11.0014,133,18,1,2011
2011-01-18 19:00:00,1,0,1,2,9.02,80,8.9981,99,19,1,2011
2011-01-18 20:00:00,1,0,1,2,9.02,87,0.0,83,20,1,2011
2011-01-18 21:00:00,1,0,1,2,9.02,93,7.0015,41,21,1,2011
2011-01-18 22:00:00,1,0,1,2,9.02,93,6.0032,33,22,1,2011
2011-01-18 23:00:00,1,0,1,2,9.02,93,0.0,20,23,1,2011
2011-01-19 00:00:00,1,0,1,2,9.02,93,0.0,3,0,1,2011
2011-01-19 01:00:00,1,0,1,3,9.02,93,8.9981,7,1,1,2011
2011-01-19 02:00:00,1,0,1,3,9.02,93,8.9981,3,2,1,2011
2011-01-19 04:00:00,1,0,1,3,9.02,93,8.9981,2,4,1,2011
2011-01-19 05:00:00,1,0,1,2,9.02,93,6.0032,7,5,1,2011
2011-01-19 06:00:00,1,0,1,2,9.02,93,6.0032,32,6,1,2011
2011-01-19 07:00:00,1,0,1,2,9.84,92,7.0015,90,7,1,2011
2011-01-19 08:00:00,1,0,1,2,9.84,93,7.0015,197,8,1,2011
2011-01-19 09:00:00,1,0,1,2,9.84,93,7.0015,109,9,1,2011
2011-01-19 10:00:00,1,0,1,2,10.66,93,8.9981,47,10,1,2011
2011-01-19 11:00:00,1,0,1,2,11.48,87,6.0032,52,11,1,2011
2011-01-19 12:00:00,1,0,1,2,12.3,81,6.0032,70,12,1,2011
2011-01-19 13:00:00,1,0,1,1,16.4,62,19.0012,78,13,1,2011
2011-01-19 14:00:00,1,0,1,1,16.4,58,16.9979,75,14,1,2011
2011-01-19 15:00:00,1,0,1,1,16.4,54,19.0012,82,15,1,2011
2011-01-19 16:00:00,1,0,1,1,15.58,58,26.0027,104,16,1,2011
2011-01-19 17:00:00,1,0,1,1,14.76,57,22.0028,197,17,1,2011
2011-01-19 18:00:00,1,0,1,1,13.94,61,19.0012,161,18,1,2011
2011-01-19 19:00:00,1,0,1,1,13.12,57,27.9993,112,19,1,2011
2011-01-19 20:00:00,1,0,1,1,13.12,49,19.9995,76,20,1,2011
2011-01-19 21:00:00,1,0,1,1,13.12,49,27.9993,59,21,1,2011
2011-01-19 22:00:00,1,0,1,1,12.3,52,11.0014,59,22,1,2011
2011-01-19 23:00:00,1,0,1,1,12.3,52,31.0009,28,23,1,2011
2011-02-01 00:00:00,1,0,1,2,6.56,64,7.0015,8,0,2,2011
2011-02-01 01:00:00,1,0,1,2,6.56,69,7.0015,3,1,2,2011
2011-02-01 02:00:00,1,0,1,2,6.56,69,0.0,2,2,2,2011
2011-02-01 03:00:00,1,0,1,2,6.56,69,0.0,2,3,2,2011
2011-02-01 05:00:00,1,0,1,3,5.74,93,0.0,3,5,2,2011
2011-02-01 06:00:00,1,0,1,3,5.74,93,0.0,22,6,2,2011
2011-02-01 07:00:00,1,0,1,3,6.56,93,0.0,52,7,2,2011
2011-02-01 08:00:00,1,0,1,3,6.56,93,0.0,135,8,2,2011
2011-02-01 09:00:00,1,0,1,2,6.56,93,0.0,116,9,2,2011
2011-02-01 10:00:00,1,0,1,2,6.56,93,0.0,47,10,2,2011
2011-02-01 11:00:00,1,0,1,2,7.38,86,0.0,51,11,2,2011
2011-02-01 12:00:00,1,0,1,2,8.2,86,0.0,55,12,2,2011
2011-02-01 13:00:00,1,0,1,2,8.2,86,0.0,52,13,2,2011
2011-02-01 14:00:00,1,0,1,2,9.02,80,6.0032,54,14,2,2011
2011-02-01 15:00:00,1,0,1,2,9.84,75,0.0,52,15,2,2011
2011-02-01 16:00:00,1,0,1,2,9.84,75,8.9981,64,16,2,2011
2011-02-01 17:00:00,1,0,1,2,9.84,75,0.0,176,17,2,2011
2011-02-01 18:00:00,1,0,1,2,9.84,81,7.0015,168,18,2,2011
2011-02-01 19:00:00,1,0,1,2,9.84,81,8.9981,108,19,2,2011
2011-02-01 20:00:00,1,0,1,2,9.02,87,8.9981,74,20,2,2011
2011-02-01 21:00:00,1,0,1,2,9.02,87,8.9981,64,21,2,2011
2011-02-01 22:00:00,1,0,1,2,9.02,87,6.0032,36,22,2,2011
2011-02-01 23:00:00,1,0,1,3,8.2,93,12.998,16,23,2,2011
2011-02-02 00:00:00,1,0,1,3,9.02,93,7.0015,2,0,2,2011
2011-02-02 01:00:00,1,0,1,3,9.02,93,12.998,3,1,2,2011
2011-02-02 02:00:00,1,0,1,3,9.02,93,8.9981,4,2,2,2011
2011-02-02 03:00:00,1,0,1,3,9.02,93,8.9981,1,3,2,2011
2011-02-02 04:00:00,1,0,1,3,9.02,93,19.0012,1,4,2,2011
2011-02-02 05:00:00,1,0,1,3,9.02,93,7.0015,3,5,2,2011
2011-02-02 06:00:00,1,0,1,3,9.02,93,7.0015,18,6,2,2011
2011-02-02 07:00:00,1,0,1,3,9.02,93,15.0013,49,7,2,2011
2011-02-02 08:00:00,1,0,1,3,9.02,93,15.0013,155,8,2,2011
2011-02-02 09:00:00,1,0,1,2,9.84,93,6.0032,123,9,2,2011
2011-02-02 10:00:00,1,0,1,2,9.02,100,0.0,61,10,2,2011
2011-02-02 11:00:00,1,0,1,2,9.84,93,12.998,52,11,2,2011
2011-02-02 12:00:00,1,0,1,2,9.84,93,15.0013,64,12,2,2011
2011-02-02 13:00:00,1,0,1,1,13.94,93,11.0014,75,13,2,2011
2011-02-02 14:00:00,1,0,1,1,15.58,82,26.0027,63,14,2,2011
2011-02-02 15:00:00,1,0,1,1,15.58,76,22.0028,76,15,2,2011
2011-02-02 16:00:00,1,0,1,1,14.76,71,19.9995,103,16,2,2011
2011-02-02 17:00:00,1,0,1,1,14.76,53,35.0008,190,17,2,2011
2011-02-02 18:00:00,1,0,1,1,13.94,42,36.9974,182,18,2,2011
2011-02-02 19:00:00,1,0,1,1,11.48,45,32.9975,91,19,2,2011
2011-02-02 20:00:00,1,0,1,1,9.84,48,36.9974,75,20,2,2011
2011-02-02 21:00:00,1,0,1,1,9.02,47,22.0028,63,21,2,2011
2011-02-02 22:00:00,1,0,1,1,9.02,44,16.9979,40,22,2,2011
2011-02-02 23:00:00,1,0,1,1,8.2,44,30.0026,32,23,2,2011
2011-02-03 00:00:00,1,0,1,1,8.2,40,30.0026,12,0,2,2011
2011-02-03 01:00:00,1,0,1,1,8.2,44,35.0008,5,1,2,2011
2011-02-03 02:00:00,1,0,1,1,7.38,43,16.9979,2,2,2,2011
2011-02-03 03:00:00,1,0,1,1,7.38,43,16.9979,1,3,2,2011
2011-02-03 05:00:00,1,0,1,1,6.56,50,19.9995,2,5,2,2011
2011-02-03 06:00:00,1,0,1,1,6.56,43,23.9994,39,6,2,2011
2011-02-03 07:00:00,1,0,1,1,5.74,50,22.0028,87,7,2,2011
2011-02-03 08:00:00,1,0,1,1,5.74,50,23.9994,188,8,2,2011
2011-02-03 09:00:00,1,0,1,1,6.56,47,19.9995,133,9,2,2011
2011-02-03 10:00:00,1,0,1,1,7.38,43,22.0028,52,10,2,2011
2011-02-03 11:00:00,1,0,1,1,7.38,43,30.0026,64,11,2,2011
2011-02-03 12:00:00,1,0,1,1,8.2,40,23.9994,69,12,2,2011
2011-02-03 13:00:00,1,0,1,1,8.2,40,27.9993,51,13,2,2011
2011-02-03 14:00:00,1,0,1,1,9.02,37,26.0027,47,14,2,2011
2011-02-03 15:00:00,1,0,1,1,9.02,37,22.0028,60,15,2,2011
2011-02-03 16:00:00,1,0,1,1,9.02,37,16.9979,78,16,2,2011
2011-02-03 17:00:00,1,0,1,1,8.2,40,12.998,175,17,2,2011
2011-02-03 18:00:00,1,0,1,1,8.2,40,11.0014,147,18,2,2011
2011-02-03 19:00:00,1,0,1,1,8.2,40,0.0,96,19,2,2011
2011-02-03 20:00:00,1,0,1,1,8.2,47,6.0032,109,20,2,2011
2011-02-03 21:00:00,1,0,1,1,7.38,55,7.0015,54,21,2,2011
2011-02-03 22:00:00,1,0,1,1,7.38,51,6.0032,41,22,2,2011
2011-02-03 23:00:00,1,0,1,1,8.2,47,7.0015,38,23,2,2011
2011-02-04 00:00:00,1,0,1,2,8.2,44,0.0,13,0,2,2011
2011-02-04 01:00:00,1,0,1,2,6.56,59,0.0,7,1,2,2011
2011-02-04 02:00:00,1,0,1,2,5.74,63,7.0015,1,2,2,2011
2011-02-04 03:00:00,1,0,1,2,5.74,63,7.0015,1,3,2,2011
2011-02-04 05:00:00,1,0,1,2,5.74,63,8.9981,7,5,2,2011
2011-02-04 06:00:00,1,0,1,2,6.56,55,0.0,28,6,2,2011
2011-02-04 07:00:00,1,0,1,1,5.74,59,0.0,87,7,2,2011
2011-02-04 08:00:00,1,0,1,1,5.74,74,8.9981,220,8,2,2011
2011-02-04 09:00:00,1,0,1,2,6.56,80,8.9981,127,9,2,2011
2011-02-04 10:00:00,1,0,1,2,8.2,51,8.9981,51,10,2,2011
2011-02-04 11:00:00,1,0,1,1,9.02,51,11.0014,64,11,2,2011
2011-02-04 12:00:00,1,0,1,2,9.84,48,11.0014,86,12,2,2011
2011-02-04 13:00:00,1,0,1,2,10.66,50,15.0013,82,13,2,2011
2011-02-04 14:00:00,1,0,1,2,11.48,45,11.0014,91,14,2,2011
2011-02-04 15:00:00,1,0,1,2,11.48,48,16.9979,90,15,2,2011
2011-02-04 16:00:00,1,0,1,2,12.3,42,15.0013,99,16,2,2011
2011-02-04 17:00:00,1,0,1,2,10.66,56,8.9981,205,17,2,2011
2011-02-04 18:00:00,1,0,1,2,9.84,60,7.0015,155,18,2,2011
2011-02-04 19:00:00,1,0,1,2,9.84,65,8.9981,103,19,2,2011
2011-02-04 20:00:00,1,0,1,2,9.84,65,11.0014,71,20,2,2011
2011-02-04 21:00:00,1,0,1,2,9.84,70,11.0014,43,21,2,2011
2011-02-04 22:00:00,1,0,1,2,9.84,65,11.0014,46,22,2,2011
2011-02-04 23:00:00,1,0,1,2,9.84,70,8.9981,31,23,2,2011
2011-02-05 00:00:00,1,0,0,2,9.84,70,11.0014,39,0,2,2011
2011-02-05 01:00:00,1,0,0,2,9.84,65,11.0014,18,1,2,2011
2011-02-05 02:00:00,1,0,0,2,9.84,75,11.0014,17,2,2,2011
2011-02-05 03:00:00,1,0,0,2,9.84,75,11.0014,11,3,2,2011
2011-02-05 04:00:00,1,0,0,3,9.02,93,8.9981,8,4,2,2011
2011-02-05 05:00:00,1,0,0,3,8.2,100,6.0032,9,5,2,2011
2011-02-05 06:00:00,1,0,0,3,8.2,100,0.0,4,6,2,2011
2011-02-05 07:00:00,1,0,0,3,9.02,93,6.0032,4,7,2,2011
2011-02-05 08:00:00,1,0,0,3,8.2,100,6.0032,10,8,2,2011
2011-02-05 09:00:00,1,0,0,3,8.2,100,6.0032,20,9,2,2011
2011-02-05 10:00:00,1,0,0,3,8.2,100,8.9981,34,10,2,2011
2011-02-05 11:00:00,1,0,0,3,9.02,100,8.9981,47,11,2,2011
2011-02-05 12:00:00,1,0,0,3,9.02,100,11.0014,52,12,2,2011
2011-02-05 13:00:00,1,0,0,3,9.02,100,11.0014,72,13,2,2011
2011-02-05 14:00:00,1,0,0,3,9.02,100,0.0,55,14,2,2011
2011-02-05 15:00:00,1,0,0,3,9.02,100,0.0,60,15,2,2011
2011-02-05 16:00:00,1,0,0,3,9.02,100,8.9981,71,16,2,2011
2011-02-05 17:00:00,1,0,0,2,9.84,100,19.0012,78,17,2,2011
2011-02-05 18:00:00,1,0,0,2,11.48,93,30.0026,83,18,2,2011
2011-02-05 19:00:00,1,0,0,2,11.48,93,30.0026,84,19,2,2011
2011-02-05 20:00:00,1,0,0,1,12.3,87,16.9979,69,20,2,2011
2011-02-05 21:00:00,1,0,0,1,10.66,100,12.998,56,21,2,2011
2011-02-05 22:00:00,1,0,0,1,10.66,93,8.9981,45,22,2,2011
2011-02-05 23:00:00,1,0,0,1,10.66,93,15.0013,59,23,2,2011
2011-02-06 00:00:00,1,0,0,1,10.66,70,12.998,39,0,2,2011
2011-02-06 01:00:00,1,0,0,1,10.66,65,27.9993,44,1,2,2011
2011-02-06 02:00:00,1,0,0,1,10.66,60,22.0028,20,2,2,2011
2011-02-06 03:00:00,1,0,0,1,10.66,60,6.0032,13,3,2,2011
2011-02-06 04:00:00,1,0,0,1,10.66,60,23.9994,2,4,2,2011
2011-02-06 05:00:00,1,0,0,1,10.66,60,15.0013,1,5,2,2011
2011-02-06 06:00:00,1,0,0,1,10.66,60,15.0013,1,6,2,2011
2011-02-06 07:00:00,1,0,0,1,9.84,65,11.0014,8,7,2,2011
2011-02-06 08:00:00,1,0,0,1,9.84,65,7.0015,23,8,2,2011
2011-02-06 09:00:00,1,0,0,1,11.48,56,7.0015,45,9,2,2011
2011-02-06 10:00:00,1,0,0,1,12.3,52,16.9979,89,10,2,2011
2011-02-06 11:00:00,1,0,0,1,13.12,49,16.9979,117,11,2,2011
2011-02-06 12:00:00,1,0,0,1,13.94,46,0.0,174,12,2,2011
2011-02-06 13:00:00,1,0,0,1,13.94,46,0.0,182,13,2,2011
2011-02-06 14:00:00,1,0,0,1,13.94,46,6.0032,161,14,2,2011
2011-02-06 15:00:00,1,0,0,1,13.94,46,6.0032,182,15,2,2011
2011-02-06 16:00:00,1,0,0,1,13.94,49,7.0015,157,16,2,2011
2011-02-06 17:00:00,1,0,0,1,13.94,46,0.0,121,17,2,2011
2011-02-06 18:00:00,1,0,0,1,12.3,56,11.0014,78,18,2,2011
2011-02-06 19:00:00,1,0,0,1,11.48,61,8.9981,21,19,2,2011
2011-02-06 20:00:00,1,0,0,1,11.48,61,7.0015,26,20,2,2011
2011-02-06 21:00:00,1,0,0,1,10.66,60,0.0,27,21,2,2011
2011-02-06 22:00:00,1,0,0,1,10.66,60,0.0,62,22,2,2011
2011-02-06 23:00:00,1,0,0,1,9.84,65,0.0,30,23,2,2011
2011-02-07 00:00:00,1,0,1,1,9.84,65,0.0,15,0,2,2011
2011-02-07 01:00:00,1,0,1,1,9.02,75,0.0,5,1,2,2011
2011-02-07 02:00:00,1,0,1,1,8.2,80,0.0,3,2,2,2011
2011-02-07 03:00:00,1,0,1,1,8.2,86,0.0,1,3,2,2011
2011-02-07 04:00:00,1,0,1,1,8.2,86,0.0,2,4,2,2011
2011-02-07 05:00:00,1,0,1,1,8.2,86,0.0,10,5,2,2011
2011-02-07 06:00:00,1,0,1,1,7.38,93,0.0,30,6,2,2011
2011-02-07 07:00:00,1,0,1,1,7.38,86,0.0,95,7,2,2011
2011-02-07 08:00:00,1,0,1,2,6.56,100,0.0,230,8,2,2011
2011-02-07 09:00:00,1,0,1,1,9.02,80,0.0,118,9,2,2011
2011-02-07 10:00:00,1,0,1,1,9.84,75,7.0015,55,10,2,2011
2011-02-07 11:00:00,1,0,1,1,12.3,65,6.0032,47,11,2,2011
2011-02-07 12:00:00,1,0,1,2,13.12,62,0.0,66,12,2,2011
2011-02-07 13:00:00,1,0,1,2,14.76,57,6.0032,64,13,2,2011
2011-02-07 14:00:00,1,0,1,2,14.76,57,6.0032,60,14,2,2011
2011-02-07 15:00:00,1,0,1,2,15.58,54,6.0032,50,15,2,2011
2011-02-07 16:00:00,1,0,1,2,14.76,57,8.9981,114,16,2,2011
2011-02-07 17:00:00,1,0,1,2,13.12,70,11.0014,216,17,2,2011
2011-02-07 18:00:00,1,0,1,2,13.94,66,8.9981,175,18,2,2011
2011-02-07 19:00:00,1,0,1,2,13.12,70,0.0,128,19,2,2011
2011-02-07 20:00:00,1,0,1,2,13.12,70,7.0015,88,20,2,2011
2011-02-07 21:00:00,1,0,1,1,13.12,70,0.0,78,21,2,2011
2011-02-07 22:00:00,1,0,1,1,11.48,81,6.0032,37,22,2,2011
2011-02-07 23:00:00,1,0,1,2,12.3,81,0.0,25,23,2,2011
2011-02-08 00:00:00,1,0,1,2,11.48,87,0.0,10,0,2,2011
2011-02-08 01:00:00,1,0,1,2,11.48,87,0.0,4,1,2,2011
2011-02-08 02:00:00,1,0,1,2,10.66,93,7.0015,2,2,2,2011
2011-02-08 03:00:00,1,0,1,3,11.48,93,11.0014,1,3,2,2011
2011-02-08 04:00:00,1,0,1,1,10.66,93,11.0014,3,4,2,2011
2011-02-08 05:00:00,1,0,1,1,10.66,81,22.0028,2,5,2,2011
2011-02-08 06:00:00,1,0,1,1,10.66,70,22.0028,39,6,2,2011
2011-02-08 07:00:00,1,0,1,1,9.84,65,27.9993,100,7,2,2011
2011-02-08 08:00:00,1,0,1,1,9.84,56,32.9975,243,8,2,2011
2011-02-08 09:00:00,1,0,1,1,9.84,52,32.9975,135,9,2,2011
2011-02-08 10:00:00,1,0,1,1,9.02,47,36.9974,48,10,2,2011
2011-02-08 11:00:00,1,0,1,1,9.02,47,31.0009,50,11,2,2011
2011-02-08 12:00:00,1,0,1,1,9.84,38,32.9975,65,12,2,2011
2011-02-08 13:00:00,1,0,1,2,9.84,32,30.0026,50,13,2,2011
2011-02-08 14:00:00,1,0,1,1,9.02,37,27.9993,64,14,2,2011
2011-02-08 15:00:00,1,0,1,1,9.02,35,26.0027,51,15,2,2011
2011-02-08 16:00:00,1,0,1,1,9.02,35,35.0008,83,16,2,2011
2011-02-08 17:00:00,1,0,1,1,9.02,32,39.0007,176,17,2,2011
2011-02-08 18:00:00,1,0,1,1,8.2,32,26.0027,152,18,2,2011
2011-02-08 19:00:00,1,0,1,1,6.56,40,31.0009,101,19,2,2011
2011-02-08 20:00:00,1,0,1,1,6.56,40,22.0028,56,20,2,2011
2011-02-08 21:00:00,1,0,1,1,5.74,33,31.0009,54,21,2,2011
2011-02-08 22:00:00,1,0,1,1,4.92,33,23.9994,29,22,2,2011
2011-02-08 23:00:00,1,0,1,1,4.92,33,22.0028,12,23,2,2011
2011-02-09 00:00:00,1,0,1,1,4.1,36,23.9994,17,0,2,2011
2011-02-09 01:00:00,1,0,1,1,4.1,36,15.0013,7,1,2,2011
2011-02-09 02:00:00,1,0,1,1,3.28,38,19.0012,3,2,2,2011
2011-02-09 03:00:00,1,0,1,1,2.46,45,8.9981,2,3,2,2011
2011-02-09 05:00:00,1,0,1,1,2.46,45,7.0015,7,5,2,2011
2011-02-09 06:00:00,1,0,1,1,2.46,45,0.0,43,6,2,2011
2011-02-09 07:00:00,1,0,1,1,2.46,49,7.0015,99,7,2,2011
2011-02-09 08:00:00,1,0,1,1,4.1,42,0.0,199,8,2,2011
2011-02-09 09:00:00,1,0,1,1,4.92,39,11.0014,123,9,2,2011
2011-02-09 10:00:00,1,0,1,1,5.74,36,0.0,59,10,2,2011
2011-02-09 11:00:00,1,0,1,2,5.74,43,11.0014,41,11,2,2011
2011-02-09 12:00:00,1,0,1,2,7.38,40,15.0013,61,12,2,2011
2011-02-09 13:00:00,1,0,1,1,7.38,40,16.9979,69,13,2,2011
2011-02-09 14:00:00,1,0,1,1,8.2,34,19.9995,58,14,2,2011
2011-02-09 15:00:00,1,0,1,2,8.2,34,19.0012,64,15,2,2011
2011-02-09 16:00:00,1,0,1,2,8.2,37,16.9979,79,16,2,2011
2011-02-09 17:00:00,1,0,1,2,8.2,34,16.9979,166,17,2,2011
2011-02-09 18:00:00,1,0,1,2,7.38,47,19.9995,170,18,2,2011
2011-02-09 19:00:00,1,0,1,3,5.74,86,16.9979,88,19,2,2011
2011-02-09 20:00:00,1,0,1,3,5.74,86,11.0014,84,20,2,2011
2011-02-09 21:00:00,1,0,1,2,5.74,86,11.0014,83,21,2,2011
2011-02-09 22:00:00,1,0,1,3,6.56,80,11.0014,46,22,2,2011
2011-02-09 23:00:00,1,0,1,3,6.56,80,12.998,37,23,2,2011
2011-02-10 00:00:00,1,0,1,3,5.74,86,12.998,16,0,2,2011
2011-02-10 01:00:00,1,0,1,3,5.74,80,8.9981,7,1,2,2011
2011-02-10 02:00:00,1,0,1,3,5.74,80,8.9981,3,2,2,2011
2011-02-10 04:00:00,1,0,1,2,5.74,59,15.0013,1,4,2,2011
2011-02-10 05:00:00,1,0,1,2,4.92,50,15.0013,6,5,2,2011
2011-02-10 06:00:00,1,0,1,2,4.92,54,19.0012,26,6,2,2011
2011-02-10 07:00:00,1,0,1,1,4.1,50,27.9993,99,7,2,2011
2011-02-10 08:00:00,1,0,1,1,4.1,49,22.0028,178,8,2,2011
2011-02-10 09:00:00,1,0,1,1,4.92,42,23.9994,122,9,2,2011
2011-02-10 10:00:00,1,0,1,1,4.92,42,19.9995,35,10,2,2011
2011-02-10 11:00:00,1,0,1,1,5.74,39,23.9994,45,11,2,2011
2011-02-10 12:00:00,1,0,1,1,6.56,34,26.0027,69,12,2,2011
2011-02-10 13:00:00,1,0,1,1,7.38,29,19.9995,62,13,2,2011
2011-02-10 14:00:00,1,0,1,1,8.2,27,19.0012,48,14,2,2011
2011-02-10 15:00:00,1,0,1,1,8.2,25,16.9979,50,15,2,2011
2011-02-10 16:00:00,1,0,1,1,8.2,27,19.9995,80,16,2,2011
2011-02-10 17:00:00,1,0,1,1,7.38,26,12.998,165,17,2,2011
2011-02-10 18:00:00,1,0,1,1,6.56,28,8.9981,160,18,2,2011
2011-02-10 19:00:00,1,0,1,1,5.74,28,7.0015,112,19,2,2011
2011-02-10 20:00:00,1,0,1,1,5.74,31,6.0032,97,20,2,2011
2011-02-10 21:00:00,1,0,1,1,5.74,39,0.0,72,21,2,2011
2011-02-10 22:00:00,1,0,1,1,4.92,39,0.0,51,22,2,2011
2011-02-10 23:00:00,1,0,1,1,4.92,42,7.0015,34,23,2,2011
2011-02-11 00:00:00,1,0,1,1,4.1,49,7.0015,14,0,2,2011
2011-02-11 01:00:00,1,0,1,1,4.1,54,6.0032,7,1,2,2011
2011-02-11 02:00:00,1,0,1,1,4.1,54,6.0032,3,2,2,2011
2011-02-11 05:00:00,1,0,1,1,3.28,63,6.0032,4,5,2,2011
2011-02-11 06:00:00,1,0,1,1,4.1,68,0.0,24,6,2,2011
2011-02-11 07:00:00,1,0,1,1,3.28,73,0.0,74,7,2,2011
2011-02-11 08:00:00,1,0,1,1,4.1,74,11.0014,216,8,2,2011
2011-02-11 09:00:00,1,0,1,1,4.92,74,15.0013,140,9,2,2011
2011-02-11 10:00:00,1,0,1,1,5.74,69,12.998,44,10,2,2011
2011-02-11 11:00:00,1,0,1,1,9.02,47,8.9981,64,11,2,2011
2011-02-11 12:00:00,1,0,1,1,9.02,47,8.9981,71,12,2,2011
2011-02-11 13:00:00,1,0,1,1,9.84,35,12.998,110,13,2,2011
2011-02-11 14:00:00,1,0,1,1,12.3,26,16.9979,84,14,2,2011
2011-02-11 15:00:00,1,0,1,1,13.12,21,11.0014,74,15,2,2011
2011-02-11 16:00:00,1,0,1,1,12.3,28,12.998,125,16,2,2011
2011-02-11 17:00:00,1,0,1,1,12.3,24,0.0,211,17,2,2011
2011-02-11 18:00:00,1,0,1,1,11.48,28,0.0,174,18,2,2011
